vector_id,book_number,chapter_number,book_title,chapter_title,cluster_id,cluster_label,pub_year,cited_year,snippet
11799,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,7,Group Discourse in Mathematics Problem-Solving,2013,2008,"for mathematical  discourse (aka thinking) according to Sfard (2008) (see  also Stahl, 2008b).  Resources for Collaboration and Mathematics   The idea of viewin"
11799,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,7,Group Discourse in Mathematics Problem-Solving,2013,2008,"for mathematical  discourse (aka thinking) according to Sfard (2008) (see  also Stahl, 2008b).  Resources for Collaboration and Mathematics   The idea of viewi"
11800,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,2,Group Cognition in Dynamic Geometry Learning,2013,2009,"013). Building on an earlier  analysis of mathematical learning (Çakir, Zemel & Stahl, 2009), she argued  that rather than focusing on the “coordination of inte"
11800,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,2,Group Cognition in Dynamic Geometry Learning,2013,2009,"2013). Building on an earlier  analysis of mathematical learning (Çakir, Zemel & Stahl, 2009), she argued  that rather than focusing on the “coordination of int"
11803,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,7,Group Discourse in Mathematics Problem-Solving,2013,2008,"5);   •  Temporal dimensions of the JPS versus diachronic content (Sarmiento &  Stahl, 2008);  •  Text chat versus shared-whiteboard graphics (Çakir, Zemel & St"
11803,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,7,Group Discourse in Mathematics Problem-Solving,2013,2009,"Stahl, 2008);  •  Text chat versus shared-whiteboard graphics (Çakir, Zemel & Stahl, 2009);   •  Project discourse versus mathematical discourse (Evans et al."
11803,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,7,Group Discourse in Mathematics Problem-Solving,2013,2008,"95);   •  Temporal dimensions of the JPS versus diachronic content (Sarmiento &  Stahl, 2008);  •  Text chat versus shared-whiteboard graphics (Çakir, Zemel & S"
11803,5,8,Translating Euclid: Designing a Human-Centered Mat,Chapter 8.  Theory: Resources for Geometry,7,Group Discourse in Mathematics Problem-Solving,2013,2009,"&  Stahl, 2008);  •  Text chat versus shared-whiteboard graphics (Çakir, Zemel & Stahl, 2009);   •  Project discourse versus mathematical discourse (Evans et al"
12043,5,10,Translating Euclid: Designing a Human-Centered Mat,Chapter 10.  Practice: Doing Geometry,2,Group Cognition in Dynamic Geometry Learning,2013,2020,"riculum was published in the Covid Pandemic as  Dynamic Geometry Game for Pods (Stahl, 2020) and posted to GeoGebra  (https://www.geogebra.org/m/vhuepxvq#materi"
12043,5,10,Translating Euclid: Designing a Human-Centered Mat,Chapter 10.  Practice: Doing Geometry,2,Group Cognition in Dynamic Geometry Learning,2013,2020,"rriculum was published in the Covid Pandemic as  Dynamic Geometry Game for Pods (Stahl, 2020) and posted to GeoGebra  (https://www.geogebra.org/m/vhuepxvq#mater"
12065,5,11,Translating Euclid: Designing a Human-Centered Mat,Chapter 11.  Design-Based Research: Human-Centered Geometry,2,Group Cognition in Dynamic Geometry Learning,2013,2015,"s of this entire log was published as Constructing Dynamic  Triangles Together (Stahl, 2015). [This note added in 2025.]  Translating Euclid         237  •  If"
12065,5,11,Translating Euclid: Designing a Human-Centered Mat,Chapter 11.  Design-Based Research: Human-Centered Geometry,2,Group Cognition in Dynamic Geometry Learning,2013,2015,"is of this entire log was published as Constructing Dynamic  Triangles Together (Stahl, 2015). [This note added in 2025.]  Translating Euclid         237  •  If"
12074,5,11,Translating Euclid: Designing a Human-Centered Mat,Chapter 11.  Design-Based Research: Human-Centered Geometry,11,Group Cognition in Collaborative Learning,2013,2006,"theory of  group cognition emerged from the design-based research reported in (Stahl,  2006) and was significantly expanded by the research reported in (Stahl,"
12074,5,11,Translating Euclid: Designing a Human-Centered Mat,Chapter 11.  Design-Based Research: Human-Centered Geometry,11,Group Cognition in Collaborative Learning,2013,2009,"d in (Stahl,  2006) and was significantly expanded by the research reported in (Stahl, 2009)  and elsewhere. This research profited from rich experiences involv"
12074,5,11,Translating Euclid: Designing a Human-Centered Mat,Chapter 11.  Design-Based Research: Human-Centered Geometry,11,Group Cognition in Collaborative Learning,2013,2006,"e theory of  group cognition emerged from the design-based research reported in (Stahl,  2006) and was significantly expanded by the research reported in (Stahl"
12074,5,11,Translating Euclid: Designing a Human-Centered Mat,Chapter 11.  Design-Based Research: Human-Centered Geometry,11,Group Cognition in Collaborative Learning,2013,2009,"ed in (Stahl,  2006) and was significantly expanded by the research reported in (Stahl, 2009)  and elsewhere. This research profited from rich experiences invol"
12252,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2006,"culminates a cycle of books  reporting on the project:     •  Group Cognition (Stahl, 2006, MIT Press) introduced the VMT Project as a  response to practical a"
12252,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2006,"t culminates a cycle of books  reporting on the project:     •  Group Cognition (Stahl, 2006, MIT Press) introduced the VMT Project as a  response to practical"
12253,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2009,"appropriate to computer-mediated  interaction.  •  Studying Virtual Math Teams (Stahl, 2009, Springer) described the technology  approach and affordances of the"
12253,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"osophic and scientific basis of group-cognition theory.  •  Translating Euclid (Stahl, 2013, Morgan & Claypool) reviewed the VMT  Project: its multi-user techno"
12253,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2009,"appropriate to computer-mediated  interaction.  •  Studying Virtual Math Teams (Stahl, 2009, Springer) described the technology  approach and affordances of th"
12253,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"losophic and scientific basis of group-cognition theory.  •  Translating Euclid (Stahl, 2013, Morgan & Claypool) reviewed the VMT  Project: its multi-user techn"
12254,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"•  Translating Euclid (Stahl, 2013, Morgan & Claypool) reviewed the VMT  Project: its multi-user techno"
12254,6,1,Constructing Dynamic Triangles Together: The Devel,Introduction to the Analysis,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"•  Translating Euclid (Stahl, 2013, Morgan & Claypool) reviewed the VMT  Project: its multi-user techn"
12290,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2006,"already been described  extensively, including analysis of brief case studies (Stahl, 2006; 2009b; 2013c)  (see also www.gerrystahl.net/vmt/pubs.html).   In th"
12290,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2006,"s already been described  extensively, including analysis of brief case studies (Stahl, 2006; 2009b; 2013c)  (see also www.gerrystahl.net/vmt/pubs.html).   In t"
12307,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"o guide teams of students through a multi-dimensional Euclidean “translation”  (Stahl, 2013c)—from everyday thinking to mathematical cognition and discourse.  I"
12307,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"to guide teams of students through a multi-dimensional Euclidean “translation”  (Stahl, 2013c)—from everyday thinking to mathematical cognition and discourse."
12308,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"(Stahl, 2013c)—from everyday thinking to mathematical cognition and discourse.  I"
12308,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2013,"(Stahl, 2013c)—from everyday thinking to mathematical cognition and discourse."
12320,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2009,"as the basis for several PhD  dissertations, many conference papers and a book (Stahl, 2009b), which included  chapters related to those dissertations. While ma"
12320,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,4,Virtual Math Teams Project and Online Collaboration,2016,2009,"was the basis for several PhD  dissertations, many conference papers and a book (Stahl, 2009b), which included  chapters related to those dissertations. While m"
12322,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,2,Group Cognition in Dynamic Geometry Learning,2016,2013,"hat session in our weekly  meetings and published an initial exploration of it (Stahl, 2013c, Sec. 7.3). Later,  we drafted an analysis of all eight sessions of"
12322,6,2,Constructing Dynamic Triangles Together: The Devel,Researching Mathematical Cognition,2,Group Cognition in Dynamic Geometry Learning,2016,2013,"that session in our weekly  meetings and published an initial exploration of it (Stahl, 2013c, Sec. 7.3). Later,  we drafted an analysis of all eight sessions o"
12368,6,3,Constructing Dynamic Triangles Together: The Devel,Analyzing Development of Group Cognition,4,Virtual Math Teams Project and Online Collaboration,2014,2012,"Dynamic Triangles Together         31  sequence of dynamic-geometry activities (Stahl, 2012a; 2013b; 2014a; 2014c;  2015). A version of these activities was tri"
12368,6,3,Constructing Dynamic Triangles Together: The Devel,Analyzing Development of Group Cognition,4,Virtual Math Teams Project and Online Collaboration,2014,2013,"dynamic geometry; for  descriptions of dynamic geometry, GeoGebra and VMT, see Stahl (2013c). Guided  by an emerging theory of group cognition, the project has"
12368,6,3,Constructing Dynamic Triangles Together: The Devel,Analyzing Development of Group Cognition,4,Virtual Math Teams Project and Online Collaboration,2014,2012,"Dynamic Triangles Together         31  sequence of dynamic-geometry activities (Stahl, 2012a; 2013b; 2014a; 2014c;  2015). A version of these activities was tr"
12370,6,3,Constructing Dynamic Triangles Together: The Devel,Analyzing Development of Group Cognition,4,Virtual Math Teams Project and Online Collaboration,2014,2006,"ibutions so  that the meaning making takes place at the group unit of analysis (Stahl, 2006, Ch.  21). Taking turns chatting or manipulating geometric figures a"
