vector_id,book_number,chapter_number,book_title,chapter_title,chunk_index,chunk_page,pub_year,cluster_id,cluster_label
5475,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,11,4,2004,0,Heidegger's Philosophy of Understanding and Being
5476,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,12,4,2004,0,Heidegger's Philosophy of Understanding and Being
5477,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,13,5,2004,11,Group Cognition in Collaborative Learning
5478,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,14,5,2004,1,Group Processes and Collaborative Knowledge Building
5479,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,15,5,2004,11,Group Cognition in Collaborative Learning
5480,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,16,6,2004,11,Group Cognition in Collaborative Learning
5481,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,17,6,2004,11,Group Cognition in Collaborative Learning
5482,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,18,6,2004,11,Group Cognition in Collaborative Learning
5483,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,19,7,2004,11,Group Cognition in Collaborative Learning
5484,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,20,7,2004,11,Group Cognition in Collaborative Learning
5485,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,21,7,2004,11,Group Cognition in Collaborative Learning
5486,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,22,8,2004,11,Group Cognition in Collaborative Learning
5487,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,23,8,2004,11,Group Cognition in Collaborative Learning
5488,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,24,8,2004,11,Group Cognition in Collaborative Learning
5489,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,25,9,2004,19,Collaborative Mathematical Meaning-Making
5490,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,26,9,2004,7,Group Discourse in Mathematics Problem-Solving
5491,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,27,9,2004,19,Collaborative Mathematical Meaning-Making
5492,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,28,10,2004,19,Collaborative Mathematical Meaning-Making
5493,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,29,10,2004,19,Collaborative Mathematical Meaning-Making
5494,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,30,10,2004,19,Collaborative Mathematical Meaning-Making
5495,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,31,11,2004,19,Collaborative Mathematical Meaning-Making
5496,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,32,11,2004,19,Collaborative Mathematical Meaning-Making
5497,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,33,11,2004,0,Heidegger's Philosophy of Understanding and Being
5498,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,34,11,2004,11,Group Cognition in Collaborative Learning
5499,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,35,12,2004,11,Group Cognition in Collaborative Learning
5500,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,36,12,2004,3,Threading and Response Structure in Chat
5501,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,37,12,2004,11,Group Cognition in Collaborative Learning
5502,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,38,13,2004,11,Group Cognition in Collaborative Learning
5503,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,39,13,2004,11,Group Cognition in Collaborative Learning
5504,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,40,13,2004,11,Group Cognition in Collaborative Learning
5505,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,41,14,2004,3,Threading and Response Structure in Chat
5506,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,42,14,2004,3,Threading and Response Structure in Chat
5507,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,43,14,2004,3,Threading and Response Structure in Chat
5508,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,44,15,2004,19,Collaborative Mathematical Meaning-Making
5509,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,45,15,2004,0,Heidegger's Philosophy of Understanding and Being
5510,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,46,15,2004,11,Group Cognition in Collaborative Learning
5511,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,47,16,2004,11,Group Cognition in Collaborative Learning
5512,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,48,16,2004,11,Group Cognition in Collaborative Learning
5513,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,49,16,2004,11,Group Cognition in Collaborative Learning
5514,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,50,17,2004,11,Group Cognition in Collaborative Learning
5515,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,51,17,2004,1,Group Processes and Collaborative Knowledge Building
5516,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,52,17,2004,11,Group Cognition in Collaborative Learning
5517,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,53,18,2004,0,Heidegger's Philosophy of Understanding and Being
5518,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,54,18,2004,11,Group Cognition in Collaborative Learning
5519,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,55,18,2004,11,Group Cognition in Collaborative Learning
5520,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,56,19,2004,7,Group Discourse in Mathematics Problem-Solving
5521,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,57,19,2004,11,Group Cognition in Collaborative Learning
5522,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,58,19,2004,0,Heidegger's Philosophy of Understanding and Being
5523,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,59,20,2004,11,Group Cognition in Collaborative Learning
5524,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,60,20,2004,0,Heidegger's Philosophy of Understanding and Being
5525,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,61,20,2004,0,Heidegger's Philosophy of Understanding and Being
5526,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,62,21,2004,10,Representing Tacit Knowledge in Design Systems
5527,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,63,21,2004,19,Collaborative Mathematical Meaning-Making
5528,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,64,21,2004,11,Group Cognition in Collaborative Learning
5529,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,65,22,2004,11,Group Cognition in Collaborative Learning
5530,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,66,22,2004,0,Heidegger's Philosophy of Understanding and Being
5531,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,67,22,2004,11,Group Cognition in Collaborative Learning
5532,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,68,23,2004,11,Group Cognition in Collaborative Learning
5533,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,69,23,2004,3,Threading and Response Structure in Chat
5534,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,70,23,2004,11,Group Cognition in Collaborative Learning
5535,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,71,24,2004,11,Group Cognition in Collaborative Learning
5536,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,72,24,2004,11,Group Cognition in Collaborative Learning
5537,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,73,24,2004,11,Group Cognition in Collaborative Learning
5538,3,19,Group Cognition: Computer Support for Building Collaborative Knowledge,Building Collaborative Knowing,74,25,2004,11,Group Cognition in Collaborative Learning
